EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-2.144,-3.098,1.023,-0.175,-2.667,-1.104,-1.880,-3.517,-0.042,0.937,-0.412,0.275,1.373,1.038,80.000,13997.000,0.000
-1.789,-2.332,0.231,-0.413,-1.780,0.179,-0.573,-3.064,-0.042,0.937,-0.412,0.275,1.373,1.038,80.000,13998.000,0.000
-2.002,-2.487,0.933,-0.108,-1.880,-0.255,-0.868,-3.013,-0.042,0.937,-0.412,0.275,1.373,1.038,80.000,13999.000,0.000
-2.416,-3.215,1.807,0.294,-2.451,-1.386,-1.885,-3.205,-0.042,0.937,-0.412,0.275,1.373,1.038,80.000,14000.000,0.000
-2.228,-3.034,1.199,0.213,-2.042,-0.839,-1.347,-2.996,-0.042,0.937,-0.412,0.275,1.373,1.038,80.000,14001.000,0.000
-1.699,-2.068,0.249,0.001,-0.971,0.712,0.182,-2.454,-0.042,0.937,-0.412,0.275,1.373,1.038,80.000,14002.000,0.000
-1.770,-1.952,0.730,0.205,-0.840,0.683,0.249,-2.298,-0.042,0.937,-0.412,0.275,1.373,1.038,80.000,14003.000,0.000
-2.313,-2.810,1.708,0.554,-1.563,-0.640,-0.934,-2.565,-0.042,0.937,-0.412,0.275,1.373,1.038,80.000,14004.000,0.000
-2.295,-2.931,1.332,0.540,-1.446,-0.558,-0.822,-2.493,-0.042,0.937,-0.412,0.275,1.373,1.038,80.000,14005.000,0.000
-2.411,-1.949,-0.133,-0.163,-0.008,0.575,0.736,-1.448,-0.049,0.938,-0.413,0.092,1.434,1.129,80.000,14006.000,1.000
-5.297,-1.869,-1.926,-2.273,1.671,-0.903,1.107,0.622,-0.051,0.940,-0.415,0.122,1.465,1.068,80.000,14007.000,1.000
-10.099,-3.512,-5.012,-5.363,3.178,-4.404,0.165,2.686,-0.049,0.938,-0.416,0.092,1.404,1.099,80.000,14008.000,1.000
-11.470,-3.661,-9.952,-6.708,6.027,-3.262,2.436,4.245,-0.050,0.938,-0.414,0.092,1.404,1.007,80.000,14009.000,1.000
-8.246,0.140,-13.403,-4.679,10.518,4.178,9.402,6.633,-0.051,0.937,-0.415,0.214,1.404,1.038,80.000,14010.000,1.000
-5.707,3.064,-10.884,-1.294,12.185,8.693,13.391,8.924,-0.050,0.937,-0.416,0.244,1.373,1.007,80.000,14011.000,1.000
-6.335,0.150,-5.313,-0.397,8.329,4.099,8.873,8.011,-0.047,0.939,-0.419,0.275,1.221,0.977,80.000,14012.000,1.000
-6.317,-3.230,-4.847,-3.489,5.256,-1.064,3.760,5.485,-0.045,0.941,-0.417,0.214,1.221,1.068,80.000,14013.000,1.000
-3.280,-0.308,-8.793,-6.249,9.109,2.586,7.047,6.241,-0.047,0.942,-0.417,0.153,1.221,1.007,80.000,14014.000,1.000
-0.809,4.602,-7.848,-3.238,15.160,9.393,13.582,9.791,-0.048,0.943,-0.417,0.122,1.160,1.099,80.000,14015.000,1.000
-1.516,4.898,-0.340,4.206,16.450,9.792,14.199,11.451,-0.046,0.943,-0.416,0.031,1.160,1.099,80.000,14016.000,1.000
-2.135,3.418,5.613,11.013,15.491,6.445,11.643,11.160,-0.046,0.943,-0.416,0.031,1.160,1.099,80.000,14017.000,0.000
-0.266,4.696,5.670,14.562,17.005,6.197,12.406,11.774,-0.046,0.943,-0.416,0.031,1.160,1.099,80.000,14018.000,0.000
1.808,6.611,3.153,14.620,18.918,8.110,14.572,12.387,-0.046,0.943,-0.416,0.031,1.160,1.099,80.000,14019.000,0.000
2.457,6.881,1.773,13.167,18.749,9.227,15.022,11.741,-0.046,0.943,-0.416,0.031,1.160,1.099,80.000,14020.000,0.000
2.144,6.620,2.289,12.762,17.899,9.600,14.839,11.387,-0.046,0.943,-0.416,0.031,1.160,1.099,80.000,14021.000,0.000
1.110,6.043,3.608,13.073,17.085,8.809,14.133,11.571,-0.046,0.943,-0.416,0.031,1.160,1.099,80.000,14022.000,0.000
0.358,4.983,3.849,12.544,16.029,7.105,12.566,10.877,-0.046,0.943,-0.416,0.031,1.160,1.099,80.000,14023.000,0.000
1.108,4.853,2.573,11.661,15.649,6.997,12.144,9.824,-0.046,0.943,-0.416,0.031,1.160,1.099,80.000,14024.000,0.000
2.107,5.778,1.764,11.564,16.068,8.640,13.363,9.880,-0.046,0.943,-0.416,0.031,1.160,1.099,80.000,14025.000,0.000
1.460,5.745,2.649,11.730,15.719,8.853,13.495,10.342,-0.046,0.943,-0.416,0.031,1.160,1.099,80.000,14026.000,0.000
0.226,4.420,3.496,11.194,14.334,6.984,11.685,9.707,-0.046,0.943,-0.416,0.031,1.160,1.099,80.000,14027.000,0.000
0.522,3.888,2.713,10.402,13.617,6.193,10.697,8.593,-0.046,0.943,-0.416,0.031,1.160,1.099,80.000,14028.000,0.000
1.605,4.709,1.668,10.232,14.023,7.539,11.703,8.480,-0.046,0.943,-0.416,0.031,1.160,1.099,80.000,14029.000,0.000
1.379,4.971,2.082,10.354,13.956,8.190,12.214,8.932,-0.046,0.943,-0.416,0.031,1.160,1.099,80.000,14030.000,0.000
0.270,3.941,2.962,9.966,12.809,6.811,10.841,8.548,-0.046,0.943,-0.416,0.031,1.160,1.099,80.000,14031.000,0.000
0.228,3.258,2.595,9.268,11.963,5.786,9.678,7.563,-0.046,0.943,-0.416,0.031,1.160,1.099,80.000,14032.000,0.000
1.097,3.760,1.630,8.982,12.125,6.602,10.223,7.259,-0.046,0.943,-0.416,0.031,1.160,1.099,80.000,14033.000,0.000
1.138,4.106,1.690,9.029,12.159,7.348,10.807,7.581,-0.046,0.943,-0.416,0.031,1.160,1.099,80.000,14034.000,0.000
0.295,3.420,2.419,8.776,11.315,6.492,9.916,7.396,-0.046,0.943,-0.416,0.031,1.160,1.099,80.000,14035.000,0.000
0.068,2.753,2.342,8.200,10.485,5.494,8.809,6.608,-0.046,0.943,-0.416,0.031,1.160,1.099,80.000,14036.000,0.000
0.668,2.963,1.569,7.838,10.415,5.843,8.945,6.189,-0.046,0.943,-0.416,0.031,1.160,1.099,80.000,14037.000,0.000
0.835,3.263,1.400,7.790,10.434,6.489,9.431,6.346,-0.046,0.943,-0.416,0.031,1.160,1.099,80.000,14038.000,0.000
0.263,2.855,1.915,7.620,9.843,6.046,8.919,6.274,-0.046,0.943,-0.416,0.031,1.160,1.099,80.000,14039.000,0.000
-0.024,2.299,2.007,7.174,9.115,5.218,7.993,5.691,-0.046,0.943,-0.416,0.031,1.160,1.099,80.000,14040.000,0.000
0.330,2.301,1.457,6.788,8.878,5.236,7.845,5.239,-0.046,0.943,-0.416,0.031,1.160,1.099,80.000,14041.000,0.000
0.517,2.489,1.173,6.646,8.820,5.679,8.144,5.239,-0.046,0.943,-0.416,0.031,1.160,1.099,80.000,14042.000,0.000
0.172,2.265,1.468,6.510,8.406,5.505,7.879,5.205,-0.046,0.943,-0.416,0.031,1.160,1.099,80.000,14043.000,0.000
-0.089,1.861,1.627,6.183,7.819,4.912,7.186,4.803,-0.046,0.943,-0.416,0.031,1.160,1.099,80.000,14044.000,0.000
-0.003,1.709,0.837,5.066,7.076,3.902,5.892,3.885,-0.044,0.937,-0.415,-0.702,0.946,0.519,80.000,14045.000,1.000
0.161,1.771,-1.625,1.720,5.742,1.566,2.808,2.098,-0.045,0.938,-0.416,-0.702,0.854,0.519,80.000,14046.000,1.000
1.116,2.195,-4.937,-3.015,5.178,0.240,0.554,0.858,-0.046,0.938,-0.418,-0.702,0.671,0.610,80.000,14047.000,1.000
3.250,2.722,-5.384,-5.325,6.469,2.549,2.393,2.070,-0.047,0.939,-0.416,-0.763,0.702,0.580,80.000,14048.000,1.000
3.976,1.524,-1.970,-4.940,6.324,4.158,3.660,3.221,-0.048,0.940,-0.416,-0.854,0.732,0.610,80.000,14049.000,1.000
1.216,-1.333,-0.642,-6.041,3.275,2.417,1.180,1.232,-0.046,0.941,-0.416,-0.916,0.610,0.580,80.000,14050.000,1.000
-1.877,-1.653,-4.870,-8.944,2.341,3.055,0.893,-1.236,-0.048,0.941,-0.417,-0.885,0.610,0.763,80.000,14051.000,1.000
-1.469,1.786,-8.301,-9.033,5.159,6.735,3.828,-1.032,-0.048,0.940,-0.413,-0.977,0.458,0.824,80.000,14052.000,1.000
0.463,3.251,-5.515,-5.537,5.679,5.450,2.873,-0.061,-0.049,0.940,-0.415,-1.007,0.366,0.916,80.000,14053.000,1.000
0.449,-0.346,-1.368,-3.036,1.850,-1.331,-1.904,-0.251,-0.046,0.939,-0.416,-1.068,0.427,0.854,80.000,14054.000,1.000
0.277,-3.402,-1.523,-3.140,0.133,-4.317,-2.218,0.519,-0.046,0.939,-0.416,-1.068,0.427,0.854,80.000,14055.000,0.000
2.336,-1.583,-4.147,-3.524,3.467,-0.694,3.262,3.099,-0.046,0.939,-0.416,-1.068,0.427,0.854,80.000,14056.000,0.000
4.413,1.672,-6.113,-3.689,6.968,3.353,7.666,4.722,-0.046,0.939,-0.416,-1.068,0.427,0.854,80.000,14057.000,0.000
4.839,2.897,-6.564,-3.693,7.814,4.817,8.526,4.735,-0.046,0.939,-0.416,-1.068,0.427,0.854,80.000,14058.000,0.000
4.641,2.393,-4.851,-2.558,7.092,4.532,7.765,4.632,-0.046,0.939,-0.416,-1.068,0.427,0.854,80.000,14059.000,0.000
3.830,0.827,-2.759,-1.652,5.136,2.399,5.562,3.957,-0.046,0.939,-0.416,-1.068,0.427,0.854,80.000,14060.000,0.000
2.624,-0.350,-3.548,-2.802,3.502,0.612,3.753,2.689,-0.046,0.939,-0.416,-1.068,0.427,0.854,80.000,14061.000,0.000
2.765,0.598,-5.833,-4.011,4.523,2.237,5.249,2.744,-0.046,0.939,-0.416,-1.068,0.427,0.854,80.000,14062.000,0.000
3.972,2.081,-5.356,-2.908,6.212,4.631,7.450,3.897,-0.046,0.939,-0.416,-1.068,0.427,0.854,80.000,14063.000,0.000
3.269,1.052,-2.490,-1.429,4.393,2.854,5.276,3.372,-0.044,0.937,-0.414,-1.068,0.397,0.854,80.000,14064.000,1.000
-0.481,-2.158,-0.790,-2.163,-0.918,-2.222,-0.743,0.473,-0.045,0.938,-0.413,-1.038,0.397,0.885,80.000,14065.000,1.000
-3.681,-4.462,-0.612,-3.331,-5.357,-4.999,-4.940,-1.933,-0.045,0.938,-0.410,-1.007,0.427,0.732,80.000,14066.000,1.000
-2.113,-3.549,-0.678,-2.340,-5.558,-2.661,-4.248,-1.793,-0.044,0.939,-0.412,-1.038,0.366,0.763,80.000,14067.000,1.000
2.006,-0.205,-1.379,-0.931,-3.494,0.790,-2.897,-1.706,-0.044,0.938,-0.415,-0.916,0.427,0.702,80.000,14068.000,1.000
1.994,1.594,-2.108,-1.405,-3.638,-0.555,-6.080,-4.681,-0.046,0.937,-0.416,-1.038,0.427,0.671,80.000,14069.000,1.000
-2.717,-0.022,-1.112,-1.899,-5.768,-5.800,-11.064,-8.043,-0.045,0.938,-0.414,-0.916,0.610,0.763,80.000,14070.000,1.000
-5.275,-0.831,0.790,0.091,-5.104,-7.940,-11.015,-7.100,-0.045,0.937,-0.415,-1.068,0.519,0.580,80.000,14071.000,1.000
-2.674,2.116,1.382,3.632,-0.557,-4.637,-6.012,-2.782,-0.045,0.936,-0.417,-1.129,0.580,0.549,80.000,14072.000,1.000
0.563,4.480,1.045,5.816,3.060,-1.778,-3.231,-0.254,-0.045,0.937,-0.415,-1.099,0.610,0.610,80.000,14073.000,1.000
0.823,2.745,1.980,5.291,3.291,-2.541,-4.861,-0.576,-0.045,0.935,-0.413,-0.946,0.549,0.580,80.000,14074.000,1.000
-0.914,-0.065,3.782,3.250,3.195,-1.895,-4.602,0.053,-0.046,0.935,-0.414,-1.007,0.671,0.458,80.000,14075.000,1.000
-2.338,-1.226,3.350,0.927,3.773,2.228,-0.462,2.099,-0.047,0.936,-0.412,-0.977,0.519,0.519,80.000,14076.000,1.000
-1.411,-2.257,0.421,-1.105,1.795,3.178,0.582,1.801,-0.047,0.937,-0.416,-0.977,0.488,0.458,80.000,14077.000,1.000
1.045,-4.918,-2.127,-2.346,-3.942,-3.628,-5.499,-1.952,-0.047,0.937,-0.411,-0.946,0.458,0.488,80.000,14078.000,1.000
0.033,-8.783,-4.329,-3.739,-11.008,-13.492,-14.475,-7.052,-0.048,0.936,-0.413,-0.916,0.458,0.488,80.000,14079.000,1.000
-5.257,-11.136,-7.482,-5.472,-15.735,-18.274,-19.503,-10.750,-0.047,0.937,-0.411,-1.129,0.549,0.519,80.000,14080.000,1.000
-7.709,-8.965,-8.487,-4.257,-14.764,-14.476,-16.021,-9.650,-0.045,0.937,-0.415,-1.160,0.580,0.488,80.000,14081.000,1.000
-3.864,-3.526,-4.669,1.216,-8.797,-6.324,-6.681,-3.572,-0.046,0.938,-0.416,-1.221,0.549,0.488,80.000,14082.000,1.000
0.930,0.696,0.136,5.495,-3.609,-1.635,-0.722,1.312,-0.047,0.938,-0.417,-1.099,0.671,0.580,80.000,14083.000,1.000
1.822,1.760,0.928,3.169,-3.399,-3.045,-2.736,-0.267,-0.047,0.938,-0.417,-1.099,0.671,0.580,80.000,14084.000,0.000
-0.143,1.236,-2.082,-3.086,-5.706,-5.426,-6.815,-4.880,-0.047,0.938,-0.417,-1.099,0.671,0.580,80.000,14085.000,0.000
-1.270,1.863,-6.213,-7.007,-5.358,-3.096,-5.462,-5.978,-0.047,0.938,-0.417,-1.099,0.671,0.580,80.000,14086.000,0.000
0.256,4.534,-8.978,-6.753,-1.948,2.365,-0.154,-3.611,-0.047,0.938,-0.417,-1.099,0.671,0.580,80.000,14087.000,0.000
2.084,5.740,-7.516,-4.339,-0.628,3.533,1.104,-2.495,-0.047,0.938,-0.417,-1.099,0.671,0.580,80.000,14088.000,0.000
1.091,2.813,-3.184,-2.603,-3.664,-1.393,-3.349,-3.839,-0.047,0.938,-0.417,-1.099,0.671,0.580,80.000,14089.000,0.000
-1.160,0.117,-2.477,-3.533,-5.919,-4.151,-5.670,-4.730,-0.047,0.938,-0.417,-1.099,0.671,0.580,80.000,14090.000,0.000
-0.905,2.063,-6.455,-5.578,-3.644,-0.054,-1.980,-3.802,-0.047,0.938,-0.417,-1.099,0.671,0.580,80.000,14091.000,0.000
1.110,4.751,-7.904,-5.262,-1.189,3.496,0.973,-2.949,-0.047,0.938,-0.417,-1.099,0.671,0.580,80.000,14092.000,0.000
1.110,3.048,-4.143,-3.013,-2.919,0.441,-1.729,-3.490,-0.047,0.938,-0.417,-1.099,0.671,0.580,80.000,14093.000,0.000
-0.849,-0.035,-1.853,-2.613,-5.469,-3.217,-4.675,-4.150,-0.047,0.938,-0.417,-1.099,0.671,0.580,80.000,14094.000,0.000
-1.304,0.731,-4.672,-4.462,-4.378,-0.960,-2.611,-3.724,-0.047,0.938,-0.417,-1.099,0.671,0.580,80.000,14095.000,0.000
0.227,3.280,-6.932,-5.004,-2.058,2.668,0.360,-3.075,-0.047,0.938,-0.417,-1.099,0.671,0.580,80.000,14096.000,0.000
0.735,2.638,-4.516,-3.259,-2.763,1.237,-0.936,-3.273,-0.047,0.938,-0.417,-1.099,0.671,0.580,80.000,14097.000,0.000
-0.642,0.023,-1.947,-2.337,-4.920,-2.056,-3.568,-3.738,-0.047,0.938,-0.417,-1.099,0.671,0.580,80.000,14098.000,0.000
-1.412,-0.048,-3.480,-3.592,-4.651,-1.182,-2.693,-3.553,-0.047,0.938,-0.417,-1.099,0.671,0.580,80.000,14099.000,0.000
-0.465,1.909,-5.705,-4.442,-2.844,1.810,-0.250,-3.094,-0.047,0.938,-0.417,-1.099,0.671,0.580,80.000,14100.000,0.000
0.225,1.940,-4.475,-3.320,-2.897,1.488,-0.595,-3.120,-0.047,0.938,-0.417,-1.099,0.671,0.580,80.000,14101.000,0.000
-0.577,0.017,-2.196,-2.269,-4.461,-1.033,-2.590,-3.399,-0.047,0.938,-0.417,-1.099,0.671,0.580,80.000,14102.000,0.000
-1.391,-0.511,-2.727,-2.943,-4.659,-1.025,-2.460,-3.329,-0.047,0.938,-0.417,-1.099,0.671,0.580,80.000,14103.000,0.000
-0.958,0.769,-4.526,-3.807,-3.451,1.115,-0.721,-3.045,-0.047,0.938,-0.417,-1.099,0.671,0.580,80.000,14104.000,0.000
-0.311,1.117,-4.142,-3.224,-3.182,1.411,-0.533,-3.001,-0.047,0.938,-0.417,-1.099,0.671,0.580,80.000,14105.000,0.000
-0.647,-0.121,-2.413,-2.269,-4.147,-0.255,-1.822,-3.118,-0.047,0.938,-0.417,-1.099,0.671,0.580,80.000,14106.000,0.000
-1.327,-0.789,-2.301,-2.484,-4.516,-0.659,-2.049,-3.076,-0.047,0.938,-0.417,-1.099,0.671,0.580,80.000,14107.000,0.000
-1.275,-0.117,-3.514,-3.190,-3.855,0.646,-1.004,-2.936,-0.047,0.938,-0.417,-1.099,0.671,0.580,80.000,14108.000,0.000
-0.806,0.275,-3.619,-3.002,-3.522,1.154,-0.630,-2.895,-0.047,0.938,-0.417,-1.099,0.671,0.580,80.000,14109.000,0.000
-0.825,-0.396,-2.514,-2.268,-3.986,0.253,-1.285,-2.889,-0.047,0.938,-0.417,-1.099,0.671,0.580,80.000,14110.000,0.000
-1.274,-0.978,-2.096,-2.179,-4.308,-0.210,-1.567,-2.819,-0.047,0.938,-0.417,-1.099,0.671,0.580,80.000,14111.000,0.000
-1.451,-0.766,-2.717,-2.642,-4.068,0.406,-1.094,-2.778,-0.047,0.938,-0.417,-1.099,0.671,0.580,80.000,14112.000,0.000
-1.220,-0.512,-3.000,-2.691,-3.846,0.832,-0.786,-2.783,-0.047,0.938,-0.417,-1.099,0.671,0.580,80.000,14113.000,0.000
-1.073,-0.783,-2.468,-2.227,-3.955,0.510,-0.963,-2.703,-0.047,0.938,-0.417,-1.099,0.671,0.580,80.000,14114.000,0.000
-1.266,-1.148,-2.017,-1.985,-4.100,0.222,-1.101,-2.575,-0.047,0.938,-0.417,-1.099,0.671,0.580,80.000,14115.000,0.000
-1.527,-1.220,-2.143,-2.189,-4.123,0.361,-1.020,-2.582,-0.047,0.938,-0.417,-1.099,0.671,0.580,80.000,14116.000,0.000
-1.534,-1.191,-2.372,-2.333,-4.102,0.533,-0.927,-2.650,-0.047,0.938,-0.417,-1.099,0.671,0.580,80.000,14117.000,0.000
-1.351,-1.241,-2.279,-2.126,-4.017,0.566,-0.814,-2.545,-0.047,0.938,-0.417,-1.099,0.671,0.580,80.000,14118.000,0.000
-1.315,-1.342,-1.981,-1.860,-3.935,0.568,-0.709,-2.355,-0.047,0.938,-0.417,-1.099,0.671,0.580,80.000,14119.000,0.000
-1.548,-1.528,-1.767,-1.838,-4.066,0.457,-0.830,-2.365,-0.047,0.938,-0.417,-1.099,0.671,0.580,80.000,14120.000,0.000
-1.744,-1.737,-1.801,-1.965,-4.262,0.313,-1.003,-2.493,-0.047,0.938,-0.417,-1.099,0.671,0.580,80.000,14121.000,0.000
-1.622,-1.723,-1.979,-1.965,-4.128,0.484,-0.786,-2.402,-0.047,0.938,-0.417,-1.099,0.671,0.580,80.000,14122.000,0.000
-1.419,-1.580,-1.930,-1.765,-3.832,0.792,-0.424,-2.161,-0.047,0.938,-0.417,-1.099,0.671,0.580,80.000,14123.000,0.000
-1.856,-2.574,-1.714,-1.950,-3.903,0.382,-0.959,-1.940,-0.048,0.939,-0.413,-0.610,1.465,1.099,80.000,14124.000,1.000
-3.464,-6.031,-2.801,-3.811,-3.833,-0.763,-2.599,-1.377,-0.048,0.938,-0.411,-0.580,1.526,1.068,80.000,14125.000,1.000
-5.851,-9.609,-6.439,-7.226,-2.366,-1.008,-3.235,-0.378,-0.046,0.939,-0.410,-0.549,1.434,1.007,80.000,14126.000,1.000
-8.905,-9.920,-9.689,-9.139,-0.547,-0.555,-1.882,0.397,-0.047,0.939,-0.408,-0.610,1.495,1.038,80.000,14127.000,1.000
-13.244,-9.206,-8.237,-7.863,-1.561,-2.652,-1.827,0.517,-0.048,0.939,-0.407,-0.702,1.465,0.977,80.000,14128.000,1.000
-16.925,-10.158,-4.768,-6.526,-4.615,-6.000,-4.013,0.211,-0.046,0.939,-0.409,-0.702,1.404,1.007,80.000,14129.000,1.000
-16.570,-9.935,-5.473,-7.730,-4.561,-4.261,-4.033,-0.055,-0.047,0.939,-0.411,-0.763,1.404,1.007,80.000,14130.000,1.000
-13.238,-7.836,-8.454,-8.887,-1.010,1.142,-1.720,-0.269,-0.045,0.940,-0.410,-0.732,1.495,1.068,80.000,14131.000,1.000
-10.601,-7.716,-6.701,-6.787,0.794,1.822,-1.834,-0.622,-0.045,0.939,-0.410,-0.793,1.343,0.916,80.000,14132.000,1.000
-8.831,-8.604,-0.835,-2.788,0.341,-0.865,-2.572,-0.293,-0.047,0.939,-0.410,-0.763,1.312,0.916,80.000,14133.000,1.000
-5.777,-5.404,1.795,-0.578,2.170,1.670,1.681,1.472,-0.046,0.938,-0.410,-0.671,1.312,0.977,80.000,14134.000,1.000
-1.817,0.436,-1.220,-1.587,5.841,7.624,7.440,3.253,-0.046,0.938,-0.410,-0.671,1.312,0.977,80.000,14135.000,0.000
0.445,2.927,-5.465,-4.209,7.023,9.190,7.790,3.211,-0.046,0.938,-0.410,-0.671,1.312,0.977,80.000,14136.000,0.000
0.218,1.812,-7.184,-5.772,5.711,6.947,4.782,1.945,-0.046,0.938,-0.410,-0.671,1.312,0.977,80.000,14137.000,0.000
-0.904,0.698,-6.209,-5.087,4.397,5.158,3.394,1.172,-0.046,0.938,-0.410,-0.671,1.312,0.977,80.000,14138.000,0.000
-1.436,0.334,-4.170,-3.542,3.639,4.399,3.528,1.369,-0.046,0.938,-0.410,-0.671,1.312,0.977,80.000,14139.000,0.000
-0.993,0.177,-3.339,-3.156,3.599,4.772,3.972,1.896,-0.046,0.938,-0.410,-0.671,1.312,0.977,80.000,14140.000,0.000
-0.277,0.572,-4.531,-3.982,4.244,6.101,4.570,1.938,-0.046,0.938,-0.410,-0.671,1.312,0.977,80.000,14141.000,0.000
-0.368,0.945,-5.531,-4.327,4.172,6.080,4.354,1.369,-0.046,0.938,-0.410,-0.671,1.312,0.977,80.000,14142.000,0.000
-1.094,0.317,-4.388,-3.463,2.912,4.223,3.191,0.983,-0.046,0.938,-0.410,-0.671,1.312,0.977,80.000,14143.000,0.000
-1.201,-0.484,-2.823,-2.675,2.199,3.497,2.840,1.277,-0.046,0.938,-0.410,-0.671,1.312,0.977,80.000,14144.000,0.000
-0.542,-0.203,-3.209,-2.985,2.831,4.906,3.751,1.577,-0.046,0.938,-0.410,-0.671,1.312,0.977,80.000,14145.000,0.000
-0.336,0.406,-4.399,-3.481,3.140,5.521,4.019,1.229,-0.046,0.938,-0.410,-0.671,1.312,0.977,80.000,14146.000,0.000
-0.913,0.030,-3.967,-3.053,2.149,4.010,2.968,0.765,-0.046,0.938,-0.410,-0.671,1.312,0.977,80.000,14147.000,0.000
-1.173,-0.758,-2.536,-2.285,1.307,2.978,2.371,0.888,-0.046,0.938,-0.410,-0.671,1.312,0.977,80.000,14148.000,0.000
-0.683,-0.704,-2.380,-2.266,1.660,3.927,3.035,1.202,-0.046,0.938,-0.410,-0.671,1.312,0.977,80.000,14149.000,0.000
-0.400,-0.195,-3.316,-2.686,2.019,4.665,3.419,1.008,-0.046,0.938,-0.410,-0.671,1.312,0.977,80.000,14150.000,0.000
-0.808,-0.360,-3.330,-2.543,1.344,3.646,2.666,0.585,-0.046,0.938,-0.410,-0.671,1.312,0.977,80.000,14151.000,0.000
-1.093,-0.970,-2.259,-1.924,0.573,2.639,2.061,0.595,-0.046,0.938,-0.410,-0.671,1.312,0.977,80.000,14152.000,0.000
-0.754,-1.054,-1.803,-1.703,0.688,3.153,2.455,0.861,-0.046,0.938,-0.410,-0.671,1.312,0.977,80.000,14153.000,0.000
-0.473,-0.718,-2.378,-1.970,0.971,3.797,2.800,0.771,-0.046,0.938,-0.410,-0.671,1.312,0.977,80.000,14154.000,0.000
-0.745,-0.771,-2.616,-1.997,0.535,3.169,2.298,0.422,-0.046,0.938,-0.410,-0.671,1.312,0.977,80.000,14155.000,0.000
-1.004,-1.187,-1.938,-1.568,-0.091,2.331,1.786,0.363,-0.046,0.938,-0.410,-0.671,1.312,0.977,80.000,14156.000,0.000
-0.780,-1.316,-1.380,-1.251,-0.128,2.539,1.984,0.563,-0.046,0.938,-0.410,-0.671,1.312,0.977,80.000,14157.000,0.000
-1.702,-2.369,-2.906,-2.442,-1.096,1.959,1.584,0.034,-0.047,0.937,-0.407,-1.038,1.099,0.549,80.000,14158.000,1.000
-6.388,-7.170,-8.553,-7.102,-5.956,-2.485,-1.394,-2.392,-0.046,0.938,-0.408,-1.038,1.160,0.580,80.000,14159.000,1.000
-12.229,-13.855,-15.340,-13.143,-13.200,-9.186,-6.186,-5.876,-0.047,0.938,-0.409,-0.885,1.160,0.610,80.000,14160.000,1.000
-12.636,-16.357,-15.248,-13.973,-17.349,-13.690,-10.120,-7.544,-0.044,0.937,-0.408,-0.916,1.160,0.580,80.000,14161.000,1.000
-7.446,-13.646,-7.908,-8.820,-16.877,-14.917,-11.503,-6.124,-0.043,0.937,-0.408,-0.641,1.099,0.702,80.000,14162.000,1.000
-2.188,-9.322,-3.073,-4.675,-13.830,-12.657,-9.090,-3.339,-0.044,0.937,-0.410,-0.671,1.129,0.671,80.000,14163.000,1.000
-0.465,-6.448,-5.439,-5.354,-10.434,-7.752,-4.750,-1.947,-0.044,0.935,-0.412,-0.671,1.160,0.732,80.000,14164.000,1.000
-3.713,-7.873,-9.235,-8.344,-10.304,-5.874,-4.450,-3.401,-0.046,0.937,-0.411,-0.488,1.160,0.854,80.000,14165.000,1.000
-10.602,-13.548,-10.065,-10.906,-14.376,-8.945,-8.649,-6.244,-0.046,0.937,-0.412,-0.488,1.129,0.793,80.000,14166.000,1.000
-15.523,-18.252,-11.207,-12.496,-17.698,-10.269,-10.224,-7.776,-0.047,0.939,-0.409,-0.366,1.343,0.793,80.000,14167.000,1.000
-13.765,-17.769,-14.561,-12.441,-16.894,-7.430,-7.425,-7.303,-0.047,0.939,-0.410,-0.366,1.282,0.702,80.000,14168.000,1.000
-7.983,-14.994,-15.844,-10.435,-15.827,-7.598,-6.723,-6.557,-0.047,0.940,-0.411,-0.305,1.312,0.671,80.000,14169.000,1.000
-4.799,-15.243,-13.038,-8.876,-19.048,-14.436,-10.828,-7.511,-0.047,0.940,-0.411,-0.305,1.312,0.671,80.000,14170.000,0.000
-5.442,-17.898,-9.087,-9.120,-24.134,-21.900,-15.440,-9.699,-0.047,0.940,-0.411,-0.305,1.312,0.671,80.000,14171.000,0.000
-6.291,-18.869,-5.946,-8.894,-25.913,-24.089,-16.897,-10.616,-0.047,0.940,-0.411,-0.305,1.312,0.671,80.000,14172.000,0.000
-6.025,-17.745,-4.703,-7.718,-24.203,-21.819,-15.283,-9.583,-0.047,0.940,-0.411,-0.305,1.312,0.671,80.000,14173.000,0.000
-5.658,-16.553,-6.549,-7.788,-22.110,-18.711,-12.693,-8.482,-0.047,0.940,-0.411,-0.305,1.312,0.671,80.000,14174.000,0.000
-5.271,-15.843,-8.607,-8.450,-21.125,-17.385,-11.780,-8.419,-0.047,0.940,-0.411,-0.305,1.312,0.671,80.000,14175.000,0.000
-4.738,-15.386,-6.757,-7.396,-21.077,-18.332,-13.059,-8.592,-0.047,0.940,-0.411,-0.305,1.312,0.671,80.000,14176.000,0.000
-4.654,-15.208,-3.419,-5.744,-21.164,-19.144,-13.699,-8.224,-0.047,0.940,-0.411,-0.305,1.312,0.671,80.000,14177.000,0.000
